student_id,student_level,academic_level,legal_sex,race_ethnicity,us_citizen,wi_residency,age_group,credits_enrolled,plan_school_college,academic_plan,term_admit_type,full_time_part_time,home_region_type,home_location,home_latitude,home_longitude,origin_institution_type,origin_institution_name,origin_institution_code,origin_institution_city,origin_institution_state
26173,Undergraduate,Sophomore,Female,White,U.S. Citizen,Non-Resident,22 to 29,13,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Ohio,40.25,-83.0,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26174,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,18,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26175,Undergraduate,Sophomore,Female,White,U.S. Citizen,Non-Resident,18 to 21,15,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Minnesota,46.25,-94.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26176,Undergraduate,Sophomore,Female,White,U.S. Citizen,Non-Resident,18 to 21,15,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26177,Undergraduate,Sophomore,Female,Hispanic,U.S. Citizen,Resident,18 to 21,15,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Manitowoc,44.1103,-87.8415,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26178,Undergraduate,Sophomore,Female,White,U.S. Citizen,Resident,18 to 21,15,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Washington,43.3686,-88.2293,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26179,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,14,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26180,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,14,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Minnesota,46.25,-94.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26181,Undergraduate,Sophomore,Male,Unknown,U.S. Citizen,Resident,18 to 21,17,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Dodge,43.413,-88.7032,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26182,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,15,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Minnesota,46.25,-94.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26183,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,13,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,Iowa,43.0094,-90.1334,High School,Neenah High School,11612,Neenah,Wisconsin
26184,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,22 to 29,16,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Pierce,44.7034,-92.4259,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26185,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,16,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,Green,42.6775,-89.6024,High School,Oak Park & River Forest Hs,22287,Oak Park,Illinois
26186,Undergraduate,Sophomore,Female,White,U.S. Citizen,Resident,18 to 21,15,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,Waukesha,43.0181,-88.3044,High School,Neenah High School,11612,Neenah,Wisconsin
26187,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,30 to 39,16,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Maryland,39.4444,-77.0834,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26188,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,22 to 29,15,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Minnesota,46.25,-94.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26189,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,15,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26190,Undergraduate,Sophomore,Female,White,U.S. Citizen,Non-Resident,18 to 21,13,Engineering,Civil Engineering BS,Continuing,Full Time,US State,North Carolina,35.5,-80.0,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26191,Undergraduate,Sophomore,Female,White,U.S. Citizen,Non-Resident,18 to 21,12,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26192,Undergraduate,Sophomore,Female,White,U.S. Citizen,Resident,18 to 21,13,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,Brown,44.4646,-87.9779,High School,Waunakee Community High School,11760,Waunakee,Wisconsin
26193,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,<18,15,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,Marathon,44.8951,-89.7693,High School,Wauwatosa West High School,11771,Wauwatosa,Wisconsin
26194,Undergraduate,Sophomore,Male,Hispanic,U.S. Citizen,Resident,18 to 21,14,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Rock,42.6692,-89.072,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26195,Undergraduate,Sophomore,Female,White,U.S. Citizen,Non-Resident,18 to 21,16,Engineering,Civil Engineering BS,Continuing,Full Time,US State,California,37.25,-119.75,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26196,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,13,Engineering,Civil Engineering BS,Continuing,Full Time,US State,California,37.25,-119.75,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26197,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,13,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26198,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,22 to 29,14,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Columbia,43.4614,-89.3035,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26199,Undergraduate,Sophomore,Female,Hispanic,U.S. Citizen,Non-Resident,22 to 29,14,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26200,Undergraduate,Sophomore,Male,2 or more races,U.S. Citizen,Non-Resident,18 to 21,15,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,US State,California,37.25,-119.75,High School,Madison East High School,11518,Madison,Wisconsin
26201,Undergraduate,Sophomore,Male,2 or more races,U.S. Citizen,Resident,22 to 29,14,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26202,Undergraduate,Sophomore,Female,White,U.S. Citizen,Resident,18 to 21,17,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,Sheboygan,43.715,-87.9328,High School,Robert M Lafollette Hs,11800,Madison,Wisconsin
26203,Undergraduate,Sophomore,Male,Hispanic,U.S. Citizen,Resident,22 to 29,14,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26204,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,15,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Michigan,43.1045,-84.6165,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26205,Undergraduate,Sophomore,Male,Unknown,U.S. Citizen,Non-Resident,18 to 21,15,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,US State,Illinois,40.0,-89.25,High School,Bay Port High School,11811,Green Bay,Wisconsin
26206,Undergraduate,Sophomore,Female,White,U.S. Citizen,Resident,18 to 21,14,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Ozaukee,43.3679,-87.9585,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26207,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,18,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Minnesota,46.25,-94.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26208,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,12,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Milwaukee,43.0178,-87.9818,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26209,Undergraduate,Sophomore,Female,White,U.S. Citizen,Resident,18 to 21,15,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Portage,44.4745,-89.475,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26210,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,18,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Ozaukee,43.3679,-87.9585,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26211,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,22 to 29,12,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26212,Undergraduate,Sophomore,Female,White,U.S. Citizen,Resident,18 to 21,13,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26213,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,16,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Milwaukee,43.0178,-87.9818,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26214,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,16,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26215,Undergraduate,Sophomore,Male,Unknown,U.S. Citizen,Resident,22 to 29,14,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26216,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,22 to 29,16,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Jefferson,43.0217,-88.7768,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26217,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,17,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26218,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,14,Engineering,Civil Engineering BS,Continuing,Part Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26219,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,15,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26220,Undergraduate,Sophomore,Female,White,U.S. Citizen,Non-Resident,30 to 39,14,Engineering,Civil Engineering BS,Continuing,Full Time,US State,California,37.25,-119.75,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26221,Undergraduate,Sophomore,Female,Hispanic,U.S. Citizen,Resident,18 to 21,12,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Kenosha,42.5814,-88.0586,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26222,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,22 to 29,13,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Milwaukee,43.0178,-87.9818,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26223,Undergraduate,Sophomore,Female,White,U.S. Citizen,Resident,22 to 29,13,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Racine,42.7271,-88.0428,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26224,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,22 to 29,14,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Milwaukee,43.0178,-87.9818,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26225,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,22 to 29,16,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,Marathon,44.8951,-89.7693,High School,Middleton High School,11554,Middleton,Wisconsin
26226,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,22 to 29,14,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Texas,31.25,-99.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26227,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,12,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Winnebago,44.0677,-88.6452,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26228,Undergraduate,Sophomore,Female,Black,U.S. Citizen,Non-Resident,18 to 21,15,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,US State,New Jersey,40.16,-74.49,High School,Mounds View High School,28717,Arden Hills,Minnesota
26229,Undergraduate,Sophomore,Female,Asian,U.S. Citizen,Resident,22 to 29,14,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,La Crosse,43.9075,-91.1276,High School,Homestead High School,11420,Mequon,Wisconsin
26230,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,15,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Texas,31.25,-99.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26231,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,16,Engineering,Civil Engineering BS,Undergraduate Transfer,Full Time,US State,Massachusetts,42.3616,-72.1839,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26232,Undergraduate,Sophomore,Male,Hispanic,U.S. Citizen,Non-Resident,18 to 21,14,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,US State,California,37.25,-119.75,High School,Middleton High School,11554,Middleton,Wisconsin
26233,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,13,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Colorado,39.0,-105.5,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26234,Undergraduate,Sophomore,Female,White,U.S. Citizen,Non-Resident,18 to 21,13,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Arizona,34.5,-111.5,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26235,Undergraduate,Sophomore,Female,White,U.S. Citizen,Resident,40 to 49,14,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26236,Undergraduate,Sophomore,Male,2 or more races,U.S. Citizen,Resident,18 to 21,12,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,Fond Du Lac,43.7377,-88.5229,High School,Robert M Lafollette Hs,11800,Madison,Wisconsin
26237,Undergraduate,Sophomore,Female,White,U.S. Citizen,Resident,18 to 21,16,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26238,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,22 to 29,15,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,Sauk,43.3945,-89.8965,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26239,Undergraduate,Sophomore,Female,White,U.S. Citizen,Non-Resident,18 to 21,15,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Illinois,40.0,-89.25,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26240,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,22 to 29,14,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,Dane,43.073,-89.4247,High School,Arrowhead High School,11376,Hartland,Wisconsin
26241,Undergraduate,Sophomore,Female,White,U.S. Citizen,Non-Resident,18 to 21,14,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Connecticut,41.6227,-72.7028,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26242,Undergraduate,Sophomore,Male,Asian,U.S. Citizen,Resident,30 to 39,15,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,Winnebago,44.0677,-88.6452,High School,Germantown High School,11349,Germantown,Wisconsin
26243,Undergraduate,Sophomore,Male,Hispanic,U.S. Citizen,Non-Resident,18 to 21,13,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Connecticut,41.6227,-72.7028,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26244,Undergraduate,Sophomore,Male,Unknown,U.S. Citizen,Resident,18 to 21,17,Engineering,Civil Engineering BS,Continuing,Full Time,WI County,La Crosse,43.9075,-91.1276,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26245,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,18 to 21,16,Engineering,Civil Engineering BS,Continuing,Full Time,US State,Washington,47.5,-120.5,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26246,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,13,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,WI County,Walworth,42.6678,-88.5413,High School,Edgewood High School,11522,Madison,Wisconsin
26247,Undergraduate,Sophomore,Male,White,U.S. Citizen,Non-Resident,22 to 29,14,Engineering,Civil Engineering BS,Continuing,Full Time,US State,New Jersey,40.16,-74.49,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26248,Undergraduate,Sophomore,Female,Hispanic,U.S. Citizen,Non-Resident,18 to 21,15,Engineering,Civil Engineering BS,First Time Undergraduate,Full Time,US State,District of Columbia,38.91,-77.0,High School,De Forest Area High School,11305,Deforest,Wisconsin
26249,Undergraduate,Sophomore,Male,Unknown,U.S. Citizen,Resident,18 to 21,13,Engineering,Chemical Engineering BS,Continuing,Full Time,WI County,Kenosha,42.5814,-88.0586,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26250,Undergraduate,Sophomore,Male,Intl.,Non-Citizen,Non-Resident,18 to 21,17,Engineering,Chemical Engineering BS,First Time Undergraduate,Full Time,International,India,22.741,78.236,High School,Fond Du Lac High School,11338,Fond Du Lac,Wisconsin
26251,Undergraduate,Sophomore,Male,Intl.,Non-Citizen,Non-Resident,18 to 21,14,Engineering,Chemical Engineering BS,First Time Undergraduate,Full Time,International,Thailand,15.688,100.845,High School,Lincoln Park High School,22596,Chicago,Illinois
26252,Undergraduate,Sophomore,Female,Asian,U.S. Citizen,Resident,22 to 29,14,Engineering,Chemical Engineering BS,First Time Undergraduate,Full Time,WI County,Brown,44.4646,-87.9779,High School,Mount Horeb High School,11605,Mount Horeb,Wisconsin
26253,Undergraduate,Sophomore,Male,Intl.,Non-Citizen,Non-Resident,18 to 21,13,Engineering,Chemical Engineering BS,First Time Undergraduate,Full Time,International,Hong Kong,22.4114,114.0599,High School,Kaukauna Senior High School,11400,Kaukauna,Wisconsin
26254,Undergraduate,Sophomore,Male,Intl.,Non-Citizen,Non-Resident,22 to 29,16,Engineering,Chemical Engineering BS,First Time Undergraduate,Full Time,International,Singapore,1.3389,103.8297,High School,Oconomowoc High School,60302,Oconomowoc,Wisconsin
26255,Undergraduate,Sophomore,Male,Intl.,Non-Citizen,Non-Resident,18 to 21,17,Engineering,Chemical Engineering BS,First Time Undergraduate,Full Time,International,France,46.656,2.543,High School,Wauwatosa East High School,11770,Wauwatosa,Wisconsin
26256,Undergraduate,Sophomore,Female,Intl.,Non-Citizen,Non-Resident,18 to 21,17,Engineering,Chemical Engineering BS,First Time Undergraduate,Full Time,International,Thailand,15.688,100.845,High School,Shorewood High School,11588,Shorewood,Wisconsin
26257,Undergraduate,Sophomore,Male,Intl.,Non-Citizen,Non-Resident,18 to 21,16,Engineering,Chemical Engineering BS,Continuing,Full Time,International,Kazakhstan,48.866,69.772,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26258,Undergraduate,Sophomore,Female,Intl.,Non-Citizen,Non-Resident,22 to 29,17,Engineering,Chemical Engineering BS,Continuing,Full Time,International,Turkey,39.144,34.188,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26259,Undergraduate,Sophomore,Male,Intl.,Non-Citizen,Non-Resident,18 to 21,14,Engineering,Chemical Engineering BS,Readmit,Full Time,International,India,22.741,78.236,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26260,Undergraduate,Sophomore,Female,White,U.S. Citizen,Resident,18 to 21,16,Engineering,Chemical Engineering BS,Continuing,Full Time,WI County,Dane,43.073,-89.4247,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26261,Undergraduate,Sophomore,Male,White,U.S. Citizen,Resident,18 to 21,15,Engineering,Chemical Engineering BS,Continuing,Full Time,WI County,Waukesha,43.0181,-88.3044,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
26262,Undergraduate,Sophomore,Female,Unknown,U.S. Citizen,Resident,18 to 21,12,Engineering,Chemical Engineering BS,Continuing,Full Time,WI County,Trempealeau,44.2856,-91.3478,N/A,N/A - Continuing/Graduate,N/A,N/A,N/A
