page,school,subject,is_course_total,course_num,section_num,grades_count,avg_gpa,A_pct,AB_pct,B_pct,BC_pct,C_pct,D_pct,F_pct,S_pct,U_pct,CR_pct,N_pct,P_pct,I_pct,NW_pct,NR_pct,other_pct,course_title
233,L&S,266 COMPSCI,False,799,200,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
233,L&S,266 COMPSCI,False,799,202,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
233,L&S,266 COMPSCI,False,799,203,1,***,,,,,,,,,,.,.,.,.,.,.,.,Master's Research
233,L&S,266 COMPSCI,True,799,Course,125,,.,.,.,.,.,.,,98.4,.,,.,.,.,.,1.6,.,Master's Research
233,L&S,266 COMPSCI,False,839,001,17,3.938,82.4,11.8,.,.,.,.,.,.,.,.,.,.,5.9,.,.,.,Core Topics in Computing
233,L&S,266 COMPSCI,False,839,002,22,3.932,86.4,13.6,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Core Topics in Computing
233,L&S,266 COMPSCI,False,839,003,33,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Core Topics in Computing
233,L&S,266 COMPSCI,False,839,004,26,3.740,61.5,23.1,7.7,3.8,.,.,.,3.8,.,.,.,.,.,.,.,.,Core Topics in Computing
233,L&S,266 COMPSCI,False,839,005,72,3.986,95.8,2.8,.,.,.,.,.,1.4,.,.,.,.,.,.,.,.,Core Topics in Computing
233,L&S,266 COMPSCI,False,839,007,12,3.917,83.3,16.7,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Core Topics in Computing
233,L&S,266 COMPSCI,True,839,Course,182,3.939,88.5,8.2,1.1,0.5,.,.,,1.1,.,,.,.,0.5,.,.,.,Core Topics in Computing
233,L&S,266 COMPSCI,False,861,001,25,3.688,68.0,12.0,12.0,.,.,4.0,.,4.0,.,.,.,.,.,.,.,.,Theory of Machine Learning
233,L&S,266 COMPSCI,False,899,002,4,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,005,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,006,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,012,5,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,018,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,019,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,020,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,022,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,029,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,035,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,101,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,111,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,112,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,122,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,124,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,127,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,128,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,140,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,142,4,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,144,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,148,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,152,3,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,153,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
233,L&S,266 COMPSCI,False,899,155,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,156,8,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,157,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,159,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,161,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,162,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,163,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,164,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,165,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,166,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,168,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,170,4,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,172,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,174,4,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,182,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,183,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,188,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,189,2,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,190,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,191,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,192,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,193,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,201,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,202,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,204,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,899,205,1,***,,,,,,,,,,.,.,.,.,.,.,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,True,899,Course,92,,.,.,.,.,.,.,,96.7,.,,.,2.2,.,.,1.1,.,Pre-Dissertator Research
234,L&S,266 COMPSCI,False,900,001,39,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Adv Seminar - Computer Science
234,L&S,266 COMPSCI,False,900,002,38,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Adv Seminar - Computer Science
234,L&S,266 COMPSCI,True,900,Course,77,4.000,100.0,.,.,.,.,.,,.,.,,.,.,.,.,.,.,Adv Seminar - Computer Science
234,L&S,266 COMPSCI,False,915,001,9,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Computn&Informatcs in Biol&Med
234,L&S,266 COMPSCI,False,990,002,5,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,003,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,004,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,005,3,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,006,3,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,010,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,012,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,018,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,019,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,034,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,035,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,082,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
234,L&S,266 COMPSCI,False,990,090,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,101,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,112,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,122,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,124,3,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,127,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,128,4,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,131,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,133,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,140,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,141,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,142,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,152,3,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,153,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,154,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,155,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,159,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,161,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,162,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,163,6,,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,164,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,165,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,169,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,170,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,173,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,174,2,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,False,990,182,1,***,,,,,,,,,,.,.,.,.,.,.,.,Dissertation
235,L&S,266 COMPSCI,True,990,Course,74,,.,.,.,.,.,.,,95.9,.,,.,4.1,.,.,.,.,Dissertation
237,L&S,296 ECON,False,100,001,68,3.109,23.5,14.7,29.4,11.8,14.7,.,.,5.9,.,.,.,.,.,.,.,.,Econ Approach Current Issues
237,L&S,296 ECON,False,101,001,377,3.154,28.6,27.6,17.0,10.1,11.9,4.2,0.5,.,.,.,.,.,.,.,.,.,Principles-Microeconomics
237,L&S,296 ECON,False,101,002,305,3.206,27.5,31.1,16.4,13.1,6.9,4.6,.,.,.,.,.,.,0.3,.,.,.,Principles-Microeconomics
237,L&S,296 ECON,False,101,003,334,3.150,24.0,25.7,23.7,16.2,7.8,2.1,0.6,.,.,.,.,.,.,.,.,.,Principles-Microeconomics
237,L&S,296 ECON,False,101,004,379,3.196,30.9,26.6,16.6,11.9,9.8,2.9,1.1,.,.,.,.,.,.,.,0.3,.,Principles-Microeconomics
237,L&S,296 ECON,False,101,005,18,3.000,16.7,16.7,33.3,16.7,16.7,.,.,.,.,.,.,.,.,.,.,.,Principles-Microeconomics
237,L&S,296 ECON,True,101,Course,1413,3.173,27.7,27.5,18.5,12.7,9.3,3.4,0.6,.,.,,.,.,0.1,.,0.1,.,Principles-Microeconomics
237,L&S,296 ECON,False,102,001,288,3.002,20.1,19.1,23.3,19.4,16.0,1.4,0.3,.,.,.,.,.,.,0.3,.,.,Principles-Macroeconomics
237,L&S,296 ECON,False,102,002,181,3.280,21.5,28.7,32.0,11.0,3.3,.,.,0.6,.,.,.,.,2.8,.,.,.,Principles-Macroeconomics
237,L&S,296 ECON,False,102,003,91,2.995,15.4,27.5,16.5,24.2,15.4,1.1,.,.,.,.,.,.,.,.,.,.,Principles-Macroeconomics
237,L&S,296 ECON,True,102,Course,560,3.089,19.8,23.6,25.0,17.5,11.8,0.9,0.2,0.2,.,,.,.,0.9,0.2,.,.,Principles-Macroeconomics
237,L&S,296 ECON,False,205,001,61,3.158,26.2,34.4,16.4,9.8,4.9,1.6,4.9,.,.,.,.,.,1.6,.,.,.,Quant Tools for Economics
237,L&S,296 ECON,False,228,001,9,,.,.,.,.,.,.,.,.,.,100.0,.,.,.,.,.,.,Internship Economics
237,L&S,296 ECON,False,300,001,19,3.132,21.1,21.1,42.1,5.3,5.3,5.3,.,.,.,.,.,.,.,.,.,.,Introduction to Finance
237,L&S,296 ECON,False,300,002,6,3.583,50.0,16.7,33.3,.,.,.,.,.,.,.,.,.,.,.,.,.,Introduction to Finance
237,L&S,296 ECON,False,300,003,3,***,,,,,,,,,,.,.,.,.,.,.,.,Introduction to Finance
237,L&S,296 ECON,False,300,004,6,3.083,33.3,16.7,33.3,.,.,16.7,.,.,.,.,.,.,.,.,.,.,Introduction to Finance
237,L&S,296 ECON,True,300,Course,34,3.176,29.4,20.6,35.3,2.9,2.9,8.8,,.,.,,.,.,.,.,.,.,Introduction to Finance
237,L&S,296 ECON,False,301,001,226,3.004,25.2,11.5,28.3,15.9,15.5,2.2,0.9,.,.,.,.,.,.,.,0.4,.,Intmed Microeconomic Theory
237,L&S,296 ECON,False,301,002,175,3.049,22.3,28.0,16.6,14.9,14.3,2.3,1.7,.,.,.,.,.,.,.,.,.,Intmed Microeconomic Theory
237,L&S,296 ECON,False,301,003,89,3.264,37.1,20.2,18.0,14.6,7.9,1.1,1.1,.,.,.,.,.,.,.,.,.,Intmed Microeconomic Theory
237,L&S,296 ECON,True,301,Course,490,3.067,26.3,19.0,22.2,15.3,13.7,2.0,1.2,.,.,,.,.,.,.,0.2,.,Intmed Microeconomic Theory
237,L&S,296 ECON,False,302,001,270,3.569,64.4,15.9,7.0,3.0,4.4,3.3,1.1,.,.,.,.,.,0.7,.,.,.,Intmed Macroeconomic Theory
237,L&S,296 ECON,False,302,002,80,3.146,22.5,23.8,32.5,7.5,8.8,3.8,.,.,.,.,.,.,.,1.3,.,.,Intmed Macroeconomic Theory
237,L&S,296 ECON,True,302,Course,350,3.473,54.9,17.7,12.9,4.0,5.4,3.4,0.9,.,.,,.,.,0.6,0.3,.,.,Intmed Macroeconomic Theory
237,L&S,296 ECON,False,306,001,67,3.604,55.2,19.4,19.4,3.0,3.0,.,.,.,.,.,.,.,.,.,.,.,The Real Estate Process
237,L&S,296 ECON,False,306,002,4,***,,,,,,,,,,.,.,.,.,.,.,.,The Real Estate Process
237,L&S,296 ECON,False,306,003,5,***,,,,,,,,,,.,.,.,.,.,.,.,The Real Estate Process
237,L&S,296 ECON,False,306,004,3,***,,,,,,,,,,.,.,.,.,.,.,.,The Real Estate Process
237,L&S,296 ECON,False,306,005,4,***,,,,,,,,,,.,.,.,.,.,.,.,The Real Estate Process
237,L&S,296 ECON,False,306,007,7,3.786,71.4,14.3,14.3,.,.,.,.,.,.,.,.,.,.,.,.,.,The Real Estate Process
237,L&S,296 ECON,True,306,Course,90,3.656,61.1,16.7,16.7,3.3,2.2,.,,.,.,,.,.,.,.,.,.,The Real Estate Process
237,L&S,296 ECON,False,310,001,146,3.103,28.8,17.1,22.6,14.4,13.0,3.4,.,.,.,.,.,.,0.7,.,.,.,Stats:Measrmnt in Economics
237,L&S,296 ECON,False,310,002,247,3.107,29.1,23.1,13.4,14.6,17.8,1.2,0.8,.,.,.,.,.,.,.,.,.,Stats:Measrmnt in Economics
237,L&S,296 ECON,True,310,Course,393,3.106,29.0,20.9,16.8,14.5,16.0,2.0,0.5,.,.,,.,.,0.3,.,.,.,Stats:Measrmnt in Economics
237,L&S,296 ECON,False,311,001,32,3.672,50.0,34.4,15.6,.,.,.,.,.,.,.,.,.,.,.,.,.,Intmed Microecon-Adv Treatment
237,L&S,296 ECON,False,315,001,42,3.488,35.7,35.7,23.8,.,4.8,.,.,.,.,.,.,.,.,.,.,.,Data Visualization for Econ
237,L&S,296 ECON,False,320,002,2,***,,,,,,,,,,.,.,.,.,.,.,.,Investment Theory
237,L&S,296 ECON,False,321,001,38,3.434,39.5,21.1,28.9,7.9,2.6,.,.,.,.,.,.,.,.,.,.,.,Sports Economics
237,L&S,296 ECON,False,330,001,134,3.284,23.1,30.6,27.6,13.4,3.7,.,.,0.7,.,.,.,.,0.7,.,.,.,Money and Banking
237,L&S,296 ECON,False,340,001,44,3.670,52.3,34.1,9.1,4.5,.,.,.,.,.,.,.,.,.,.,.,.,Microecon in Popular Culture
238,L&S,296 ECON,False,390,001,68,3.396,29.4,33.8,27.9,5.9,.,.,1.5,1.5,.,.,.,.,.,.,.,.,Contemporary Economic Issues
238,L&S,296 ECON,False,400,001,143,3.066,21.0,21.0,23.8,18.9,15.4,.,.,.,.,.,.,.,.,.,.,.,Intro Applied Econometrics
238,L&S,296 ECON,False,410,001,91,3.335,35.2,19.8,25.3,16.5,3.3,.,.,.,.,.,.,.,.,.,.,.,Introductory Econometrics
238,L&S,296 ECON,False,420,001,21,3.262,33.3,23.8,28.6,9.5,.,.,4.8,.,.,.,.,.,.,.,.,.,Urban & Regional Economics
238,L&S,296 ECON,False,420,002,5,***,,,,,,,,,,.,.,.,.,.,.,.,Urban & Regional Economics
238,L&S,296 ECON,False,420,003,13,3.615,61.5,15.4,15.4,.,7.7,.,.,.,.,.,.,.,.,.,.,.,Urban & Regional Economics
238,L&S,296 ECON,False,420,004,1,***,,,,,,,,,,.,.,.,.,.,.,.,Urban & Regional Economics
238,L&S,296 ECON,True,420,Course,40,3.350,40.0,17.5,30.0,7.5,2.5,.,2.5,.,.,,.,.,.,.,.,.,Urban & Regional Economics
238,L&S,296 ECON,False,421,001,15,3.667,53.3,26.7,20.0,.,.,.,.,.,.,.,.,.,.,.,.,.,Economic Decision Analysis
238,L&S,296 ECON,False,435,001,17,3.469,41.2,17.6,23.5,11.8,.,.,.,5.9,.,.,.,.,.,.,.,.,The Financial System
238,L&S,296 ECON,False,455,001,94,2.976,16.0,18.1,29.8,17.0,19.1,.,.,.,.,.,.,.,.,.,.,.,Behavioral Economics
238,L&S,296 ECON,False,458,001,46,3.750,69.6,10.9,19.6,.,.,.,.,.,.,.,.,.,.,.,.,.,Indust Struct&Comptitv Stratgy
238,L&S,296 ECON,False,460,002,39,3.628,48.7,33.3,15.4,.,2.6,.,.,.,.,.,.,.,.,.,.,.,Economic Forecasting
238,L&S,296 ECON,False,464,001,38,3.329,31.6,28.9,18.4,15.8,5.3,.,.,.,.,.,.,.,.,.,.,.,International Trade
238,L&S,296 ECON,False,474,001,84,3.357,38.1,26.2,21.4,9.5,1.2,1.2,2.4,.,.,.,.,.,.,.,.,.,Econ Probs-Developing Areas
238,L&S,296 ECON,False,475,001,38,3.243,23.7,28.9,26.3,13.2,2.6,2.6,.,.,.,.,.,.,2.6,.,.,.,Economics of Growth
238,L&S,296 ECON,False,521,001,61,3.270,34.4,26.2,23.0,4.9,4.9,6.6,.,.,.,.,.,.,.,.,.,.,Game Theory & Economic Analys
238,L&S,296 ECON,False,522,001,95,3.347,26.3,28.4,36.8,5.3,3.2,.,.,.,.,.,.,.,.,.,.,.,Law and Economics
238,L&S,296 ECON,False,570,001,82,3.787,65.9,25.6,8.5,.,.,.,.,.,.,.,.,.,.,.,.,.,Fund Data Analytics for Econ
238,L&S,296 ECON,False,570,002,74,3.824,70.3,24.3,5.4,.,.,.,.,.,.,.,.,.,.,.,.,.,Fund Data Analytics for Econ
238,L&S,296 ECON,True,570,Course,156,3.804,67.9,25.0,7.1,.,.,.,,.,.,,.,.,.,.,.,.,Fund Data Analytics for Econ
238,L&S,296 ECON,False,581,011,1,***,,,,,,,,,,.,.,.,.,.,.,.,Honors Thesis
238,L&S,296 ECON,False,681,003,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
238,L&S,296 ECON,False,681,016,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
238,L&S,296 ECON,False,681,017,2,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
238,L&S,296 ECON,False,681,018,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
238,L&S,296 ECON,False,681,019,1,***,,,,,,,,,,.,.,.,.,.,.,.,Senior Honors Thesis
238,L&S,296 ECON,True,681,Course,6,,.,.,.,.,.,.,,.,.,,.,100.0,.,.,.,.,Senior Honors Thesis
238,L&S,296 ECON,False,690,001,29,3.672,44.8,44.8,10.3,.,.,.,.,.,.,.,.,.,.,.,.,.,Topics in Economics
238,L&S,296 ECON,False,690,002,45,3.455,40.0,31.1,13.3,8.9,2.2,2.2,.,2.2,.,.,.,.,.,.,.,.,Topics in Economics
238,L&S,296 ECON,True,690,Course,74,3.541,41.9,36.5,12.2,5.4,1.4,1.4,,1.4,.,,.,.,.,.,.,.,Topics in Economics
238,L&S,296 ECON,False,695,001,19,3.842,78.9,10.5,10.5,.,.,.,.,.,.,.,.,.,.,.,.,.,Econ Data Analysis
238,L&S,296 ECON,False,695,003,43,3.837,93.0,.,2.3,.,2.3,.,2.3,.,.,.,.,.,.,.,.,.,Econ Data Analysis
238,L&S,296 ECON,True,695,Course,62,3.839,88.7,3.2,4.8,.,1.6,.,1.6,.,.,,.,.,.,.,.,.,Econ Data Analysis
238,L&S,296 ECON,False,699,001,5,***,,,,,,,,,,.,.,.,.,.,.,.,Directed Study
238,L&S,296 ECON,False,699,016,1,***,,,,,,,,,,.,.,.,.,.,.,.,Directed Study
238,L&S,296 ECON,False,699,017,1,***,,,,,,,,,,.,.,.,.,.,.,.,Directed Study
238,L&S,296 ECON,True,699,Course,7,4.000,100.0,.,.,.,.,.,,.,.,,.,.,.,.,.,.,Directed Study
238,L&S,296 ECON,False,700,001,47,3.598,42.6,31.9,23.4,.,.,.,.,.,.,.,.,.,2.1,.,.,.,Mathematics for Economists
238,L&S,296 ECON,False,701,002,63,3.581,34.9,44.4,19.0,.,.,.,.,.,.,.,.,.,1.6,.,.,.,Microeconomics I
239,L&S,296 ECON,False,703,001,25,3.940,88.0,12.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mathematical Economics I
239,L&S,296 ECON,False,704,002,56,3.445,26.8,33.9,37.5,.,.,.,.,.,.,.,.,.,1.8,.,.,.,Econometrics I
239,L&S,296 ECON,False,704,003,18,3.611,38.9,44.4,16.7,.,.,.,.,.,.,.,.,.,.,.,.,.,Econometrics I
239,L&S,296 ECON,True,704,Course,74,3.486,29.7,36.5,32.4,.,.,.,,.,.,,.,.,1.4,.,.,.,Econometrics I
239,L&S,296 ECON,False,706,001,81,3.819,66.7,28.4,3.7,.,.,.,.,.,.,.,.,.,.,1.2,.,.,Econometrics III
239,L&S,296 ECON,False,709,001,59,3.557,40.7,30.5,28.8,.,.,.,.,.,.,.,.,.,.,.,.,.,Econ Stats & Econometrics I
239,L&S,296 ECON,False,711,001,50,3.510,32.0,36.0,26.0,2.0,.,.,.,.,.,.,.,.,4.0,.,.,.,Thry: Microeconomics Seqnce
239,L&S,296 ECON,False,712,001,37,3.486,29.7,37.8,32.4,.,.,.,.,.,.,.,.,.,.,.,.,.,Thry: Macroeconomics Seqnce
239,L&S,296 ECON,False,715,001,5,***,,,,,,,,,,.,.,.,.,.,.,.,Econometric Methods
239,L&S,296 ECON,False,721,001,17,3.618,47.1,29.4,23.5,.,.,.,.,.,.,.,.,.,.,.,.,.,Financial Microeconomics
239,L&S,296 ECON,False,726,002,8,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Applications of ML in Econ
239,L&S,296 ECON,False,736,001,5,***,,,,,,,,,,.,.,.,.,.,.,.,Macroeconomic Policy
239,L&S,296 ECON,False,741,001,19,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Public Finance & Fiscal Pol
239,L&S,296 ECON,False,750,001,9,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Labor Economics
239,L&S,296 ECON,False,761,001,22,3.705,54.5,31.8,13.6,.,.,.,.,.,.,.,.,.,.,.,.,.,Industrial Organizat Theory
239,L&S,296 ECON,False,770,001,53,3.769,58.5,34.0,5.7,.,.,.,.,.,.,.,.,.,.,1.9,.,.,Data Analytics for Economists
239,L&S,296 ECON,False,805,001,7,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Adv Microeconomic Theory I
239,L&S,296 ECON,False,871,001,8,3.750,50.0,50.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Adv International Economics
239,L&S,296 ECON,False,880,001,21,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Computational Economics
239,L&S,296 ECON,False,899,002,30,3.931,90.0,.,6.7,.,.,.,.,.,.,.,.,.,.,3.3,.,.,Recent Advances-Economics
239,L&S,296 ECON,False,899,009,25,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Recent Advances-Economics
239,L&S,296 ECON,True,899,Course,55,3.946,94.5,.,3.6,.,.,.,,.,.,,.,.,.,1.8,.,.,Recent Advances-Economics
239,L&S,296 ECON,False,901,001,8,4.000,100.0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Wrkshp in Math Econ Theory
